FirstByte	LastByte	Type	Compressed	Description	Modified
292766	293216	GFX	Y	(5A) Location Tiles	2007.06.29
293217	29405F	GFX	Y	(5B) Location Tiles	2007.06.29
294060	294CC7	GFX	Y	(5C) Location Tiles	2007.06.29
294CC8	295A86	GFX	Y	(5D) Location Tiles	2007.06.29
295A87	2968E9	GFX	Y	(5E) Location Tiles	2007.06.29
2968EA	29756E	GFX	Y	(5F) Location Tiles	2007.06.29
29756F	29814E	GFX	Y	(60) Location Tiles	2007.06.29
29814F	298A2A	GFX	Y	(61) Location Tiles	2007.06.29
298A2B	2994C9	GFX	Y	(62) Location Tiles	2007.06.29
2994CA	299EE1	GFX	Y	(63) Location Tiles	2007.06.29
299EE2	29A9CC	GFX	Y	(64) Location Tiles	2007.06.29
29A9CD	29B892	GFX	Y	(65) Location Tiles	2007.06.29
29B893	29C55F	GFX	Y	(66) Location Tiles	2007.06.29
29C560	29CFD3	GFX	Y	(67) Location Tiles	2007.06.29
29CFD4	29D9F3	GFX	Y	(68) Location Tiles	2007.06.29
29D9F4	29E5AE	GFX	Y	(69) Location Tiles	2007.06.29
29E5AF	29F1B3	GFX	Y	(6A) Location Tiles	2007.06.29
29F1B4	29FFD2	GFX	Y	(6B) Location Tiles	2007.06.29
29FFD3	29FFFF	---	N	UNUSED SPACE (45 bytes)	2007.06.29
2A0000	2A0CD3	GFX	Y	(6C) Location Tiles	2007.06.29
2A0CD4	2A1A3E	GFX	Y	(6D) Location Tiles	2007.06.29
2A1A3F	2A270B	GFX	Y	(6E) Location Tiles	2007.06.29
2A270C	2A33F9	GFX	Y	(6F) Location Tiles	2007.06.29
2A33FA	2A411D	GFX	Y	(70) Location Tiles	2007.06.29
2A411E	2A4D82	GFX	Y	(71) Location Tiles	2007.06.29
2A4D83	2A5A78	GFX	Y	(72) Location Tiles	2007.06.29
2A5A79	2A6B8B	GFX	Y	(73) Location Tiles	2007.06.29
2A6B8C	2A7884	GFX	Y	(74) Location Tiles	2007.06.29
2A7885	2A82C6	GFX	Y	(75) Location Tiles	2007.06.29
2A82C7	2A911B	GFX	Y	(76) Location Tiles	2007.06.29
2A911C	2A9FC1	GFX	Y	(77) Location Tiles	2007.06.29
2A9FC2	2AAD48	GFX	Y	(78) Location Tiles	2007.06.29
2AAD49	2AB679	GFX	Y	(79) Location Tiles	2007.06.29
2AB67A	2AC010	GFX	Y	(7A) Location Tiles	2007.06.29
2AC011	2ACA0C	GFX	Y	(7B) Location Tiles	2007.06.29
2ACA0D	2AD93E	GFX	Y	(7C) Location Tiles	2007.06.29
2AD93F	2AE171	GFX	Y	(7D) Location Tiles	2007.06.29
2AE172	2AED9F	GFX	Y	(7E) Location Tiles	2007.06.29
2AEDA0	2AEF8B	GFX	Y	(7F) Location Tiles	2007.06.29
2AEF8C	2AF419	GFX	Y	(80) Location Tiles	2007.06.29
2AF41A	2AFF49	GFX	Y	(81) Location Tiles	2007.06.29
2AFF4A	2AFFFF	---	N	UNUSED SPACE (182 bytes)	2007.06.29
2B0000	2B0C54	GFX	Y	(82) Location Tiles	2007.06.29
2B0C55	2B19F4	GFX	Y	(83) Location Tiles	2007.06.29
2B19F5	2B27C1	GFX	Y	(84) Location Tiles	2007.06.29
2B27C2	2B34BB	GFX	Y	(85) Location Tiles	2007.06.29
2B34BC	2B43A6	GFX	Y	(86) Location Tiles	2007.06.29
2B43A7	2B4FF9	GFX	Y	(87) Location Tiles	2007.06.29
2B4FFA	2B5C52	GFX	Y	(88) Location Tiles	2007.06.29
2B5C53	2B67C6	GFX	Y	(89) Location Tiles	2007.06.29
2B67C7	2B733D	GFX	Y	(8A) Location Tiles	2007.06.29
2B733E	2B7F1E	GFX	Y	(8B) Location Tiles	2007.06.29
2B7F1F	2B8E6D	GFX	Y	(8C) Location Tiles	2007.06.29
2B8E6E	2B9D77	GFX	Y	(8D) Location Tiles	2007.06.29
2B9D78	2BABAE	GFX	Y	(8E) Location Tiles	2007.06.29
2BABAF	2BB8F6	GFX	Y	(8F) Location Tiles	2007.06.29
2BB8F7	2BC65C	GFX	Y	(90) Location Tiles	2007.06.29
2BC65D	2BD3C9	GFX	Y	(91) Location Tiles	2007.06.29
2BD3CA	2BE152	GFX	Y	(92) Location Tiles	2007.06.29
2BE153	2BED00	GFX	Y	(93) Location Tiles	2007.06.29
2BED01	2BFA11	GFX	Y	(94) Location Tiles	2007.06.29
2BFA12	2BFEF3	GFX	Y	(95) Location Tiles	2007.06.29
2BFEF4	2BFFFF	---	N	UNUSED SPACE (268 bytes)	2007.06.29
2C0000	2C0E5C	GFX	Y	(96) Location Tiles	2007.06.29
2C0E5D	2C1B71	GFX	Y	(97) Location Tiles	2007.06.29
2C1B72	2C2785	GFX	Y	(98) Location Tiles	2007.06.29
2C2786	2C36D5	GFX	Y	(99) Location Tiles	2007.06.29
2C36D6	2C462D	GFX	Y	(9A) Location Tiles	2007.06.29
2C462E	2C51AD	GFX	Y	(9B) Location Tiles	2007.06.29
2C51AE	2C5F9D	GFX	Y	(9C) Location Tiles	2007.06.29
2C5F9E	2C6E56	GFX	Y	(9D) Location Tiles	2007.06.29
2C6E57	2C79C1	GFX	Y	(9E) Location Tiles	2007.06.29
2C79C2	2C85F7	GFX	Y	(9F) Location Tiles	2007.06.29
2C85F8	2C9116	GFX	Y	(A0) Location Tiles	2007.06.29
2C9117	2C9C7E	GFX	Y	(A1) Location Tiles	2007.06.29
2C9C7F	2CA8B3	GFX	Y	(A2) Location Tiles	2007.06.29
2CA8B4	2CB4F8	GFX	Y	(A3) Location Tiles	2007.06.29
2CB4F9	2CC045	GFX	Y	(A4) Location Tiles	2007.06.29
2CC046	2CCDA7	GFX	Y	(A5) Location Tiles	2007.06.29
2CCDA8	2CDA4F	GFX	Y	(A6) Location Tiles	2007.06.29
2CDA50	2CE3F7	GFX	Y	(A7) Location Tiles	2007.06.29
2CE3F8	2CEC66	GFX	Y	(A8) Location Tiles	2007.06.29
2CEC67	2CF61C	GFX	Y	(A9) Location Tiles	2007.06.29
2CF61D	2CFEB0	GFX	Y	(AA) Location Tiles	2007.06.29
2CFEB1	2CFFFF	---	N	UNUSED SPACE (335 bytes)	2007.06.29
2D0000	2D0DB5	TASM	Y	(00) Location Tile Assembly L12	2007.06.29
2D0DB6	2D13C5	TASM	Y	(01) Location Tile Assembly L12	2007.06.29
2D13C6	2D2148	TASM	Y	(02) Location Tile Assembly L12	2007.06.29
2D2149	2D2DC7	TASM	Y	(03) Location Tile Assembly L12	2007.06.29
2D2DC8	2D3C38	TASM	Y	(04) Location Tile Assembly L12	2007.06.29
2D3C39	2D4765	TASM	Y	(05) Location Tile Assembly L12	2007.06.29
2D4766	2D537D	TASM	Y	(06) Location Tile Assembly L12	2007.06.29
2D537E	2D6011	TASM	Y	(07) Location Tile Assembly L12	2007.06.29
2D6012	2D6B6E	TASM	Y	(08) Location Tile Assembly L12	2007.06.29
2D6B6F	2D79B7	TASM	Y	(09) Location Tile Assembly L12	2007.06.29
2D79B8	2D837F	TASM	Y	(0A) Location Tile Assembly L12	2007.06.29
2D8380	2D8F2F	TASM	Y	(0B) Location Tile Assembly L12	2007.06.29
2D8F30	2D9E44	TASM	Y	(0C) Location Tile Assembly L12	2007.06.29
2D9E45	2DAABF	TASM	Y	(0D) Location Tile Assembly L12	2007.06.29
2DAAC0	2DB8FB	TASM	Y	(0E) Location Tile Assembly L12	2007.06.29
2DB8FC	2DC310	TASM	Y	(0F) Location Tile Assembly L12	2007.06.29
2DC311	2DC318	TASM	Y	"(10) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2DC319	2DD2AC	TASM	Y	(11) Location Tile Assembly L12	2007.06.29
2DD2AD	2DE141	TASM	Y	(12) Location Tile Assembly L12	2007.06.29
2DE142	2DEFBE	TASM	Y	(13) Location Tile Assembly L12	2007.06.29
2DEFBF	2DFF4B	TASM	Y	(14) Location Tile Assembly L12	2007.06.29
2DFF4C	2DFFFF	---	N	UNUSED SPACE (180 bytes)	2007.06.29
2E0000	2E0DEC	TASM	Y	(15) Location Tile Assembly L12	2007.06.29
2E0DED	2E1AA0	TASM	Y	(16) Location Tile Assembly L12	2007.06.29
2E1AA1	2E280E	TASM	Y	(17) Location Tile Assembly L12	2007.06.29
2E280F	2E3656	TASM	Y	(18) Location Tile Assembly L12	2007.06.29
2E3657	2E42E4	TASM	Y	(19) Location Tile Assembly L12	2007.06.29
2E42E5	2E4F6D	TASM	Y	(1A) Location Tile Assembly L12	2007.06.29
2E4F6E	2E57DE	TASM	Y	(1B) Location Tile Assembly L12	2007.06.29
2E57DF	2E6450	TASM	Y	(1C) Location Tile Assembly L12	2007.06.29
2E6451	2E7394	TASM	Y	(1D) Location Tile Assembly L12	2007.06.29
2E7395	2E80CD	TASM	Y	(1E) Location Tile Assembly L12	2007.06.29
2E80CE	2E8946	TASM	Y	(1F) Location Tile Assembly L12	2007.06.29
2E8947	2E92BA	TASM	Y	(20) Location Tile Assembly L12	2007.06.29
2E92BB	2EA14F	TASM	Y	(21) Location Tile Assembly L12	2007.06.29
2EA150	2EADCF	TASM	Y	(22) Location Tile Assembly L12	2007.06.29
2EADD0	2EB8FB	TASM	Y	(23) Location Tile Assembly L12	2007.06.29
2EB8FC	2EBED8	TASM	Y	(24) Location Tile Assembly L12	2007.06.29
2EBED9	2EC55D	TASM	Y	(25) Location Tile Assembly L12	2007.06.29
2EC55E	2ED257	TASM	Y	(26) Location Tile Assembly L12	2007.06.29
2ED258	2EDDA1	TASM	Y	(27) Location Tile Assembly L12	2007.06.29
2EDDA2	2EE42E	TASM	Y	(28) Location Tile Assembly L12	2007.06.29
2EE42F	2EF328	TASM	Y	(29) Location Tile Assembly L12	2007.06.29
2EF329	2EF8D5	TASM	Y	(2A) Location Tile Assembly L12	2007.06.29
2EF8D6	2EFF8B	TASM	Y	(2B) Location Tile Assembly L12	2007.06.29
2EFF8C	2EFFFF	---	N	UNUSED SPACE (116 bytes)	2007.06.29
2F0000	2F0CE1	TASM	Y	(2C) Location Tile Assembly L12	2007.06.29
2F0CE2	2F1ACD	TASM	Y	(2D) Location Tile Assembly L12	2007.06.29
2F1ACE	2F266C	TASM	Y	(2E) Location Tile Assembly L12	2007.06.29
2F266D	2F33CF	TASM	Y	(2F) Location Tile Assembly L12	2007.06.29
2F33D0	2F3E9E	TASM	Y	(30) Location Tile Assembly L12	2007.06.29
2F3E9F	2F4BBD	TASM	Y	(31) Location Tile Assembly L12	2007.06.29
2F4BBE	2F58F2	TASM	Y	(32) Location Tile Assembly L12	2007.06.29
2F58F3	2F64A6	TASM	Y	(33) Location Tile Assembly L12	2007.06.29
2F64A7	2F723A	TASM	Y	(34) Location Tile Assembly L12	2007.06.29
2F723B	2F7AB4	TASM	Y	(35) Location Tile Assembly L12	2007.06.29
2F7AB5	2F7EF8	TASM	Y	(36) Location Tile Assembly L12	2007.06.29
2F7EF9	2F7F00	TASM	Y	"(37) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F01	2F7F08	TASM	Y	"(38) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F09	2F7F10	TASM	Y	"(39) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F11	2F7F18	TASM	Y	"(3A) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F19	2F7F20	TASM	Y	"(3B) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F21	2F7F28	TASM	Y	"(3C) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F29	2F7F30	TASM	Y	"(3D) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F31	2F7F38	TASM	Y	"(3E) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F39	2F7F40	TASM	Y	"(3F) Location Tile Assembly L12 (empty, 1 $00 byte)"	2007.06.29
2F7F41	2F8459	TASM	Y	(00) Location Tile Assembly L3	2007.06.29
2F845A	2F85BD	TASM	Y	(01) Location Tile Assembly L3	2007.06.29
2F85BE	2F8721	TASM	Y	(02) Location Tile Assembly L3	2007.06.29
2F8722	2F8894	TASM	Y	(03) Location Tile Assembly L3	2007.06.29
2F8895	2F8A86	TASM	Y	(04) Location Tile Assembly L3	2007.06.29
2F8A87	2F8C4B	TASM	Y	(05) Location Tile Assembly L3	2007.06.29
2F8C4C	2F8F47	TASM	Y	(06) Location Tile Assembly L3	2007.06.29
2F8F48	2F9571	TASM	Y	(07) Location Tile Assembly L3	2007.06.29
2F9572	2F972A	TASM	Y	(08) Location Tile Assembly L3	2007.06.29
2F972B	2F9952	TASM	Y	(09) Location Tile Assembly L3	2007.06.29
2F9953	2F9A15	TASM	Y	(0A) Location Tile Assembly L3	2007.06.29
2F9A16	2F9B7C	TASM	Y	(0B) Location Tile Assembly L3	2007.06.29
2F9B7D	2FA0A2	TASM	Y	(0C) Location Tile Assembly L3	2007.06.29
2FA0A3	2FA56A	TASM	Y	(0D) Location Tile Assembly L3	2007.06.29
2FA56B	2FA6E4	TASM	Y	(0E) Location Tile Assembly L3	2007.06.29
2FA6E5	2FA96B	TASM	Y	(0F) Location Tile Assembly L3	2007.06.29
2FA96C	2FAA6C	TASM	Y	(10) Location Tile Assembly L3	2007.06.29
2FAA6D	2FAC90	TASM	Y	(11) Location Tile Assembly L3	2007.06.29
2FAC91	2FB167	TASM	Y	(12) Location Tile Assembly L3	2007.06.29
2FB168	2FBFFF	JUNK	Y	"Fragmented compressed packet, mostly matches BETA version (33) Location TASM L12 2F42FA-2F4E99"	2008.07.30
2FC000	2FC1D2	GFX	Y	(AB) Location Tiles	2007.06.29
2FC1D3	2FC805	GFX	Y	(AC) Location Tiles	2007.06.29
2FC806	2FCDC2	GFX	Y	(AD) Location Tiles	2007.06.29
2FCDC3	2FD02C	GFX	Y	(AE) Location Tiles	2007.06.29
2FD02D	2FD2AC	GFX	Y	(AF) Location Tiles	2007.06.29
2FD2AD	2FD91C	GFX	Y	(B0) Location Tiles	2007.06.29
2FD91D	2FE5AA	GFX	Y	(B1) Location Tiles	2007.06.29
2FE5AB	2FE80B	GFX	Y	(B2) Location Tiles	2007.06.29
2FE80C	2FF2E0	GFX	Y	(B3) Location Tiles	2007.06.29
2FF2E1	2FFF17	GFX	Y	(B4) Location Tiles	2007.06.29
2FFF18	2FFFFF	---	N	UNUSED SPACE (232 bytes)	2007.06.29
300000	30004F	MAP	Y	(00) Location Map - (default map)	2007.06.29
300050	300183	MAP	Y	(01) Location Map - Lavos - final battle	2007.06.29
300184	3003B3	MAP	Y	(02) Location Map - Black Omen - entrance	2007.06.29
3003B4	30073A	MAP	Y	(03) Location Map - Black Omen	2007.06.29
30073B	300B61	MAP	Y	(04) Location Map - Black Omen	2007.06.29
300B62	300FED	MAP	Y	(05) Location Map - Black Omen	2007.06.29
300FEE	3013DE	MAP	Y	(06) Location Map - Black Omen	2007.06.29
3013DF	301808	MAP	Y	(07) Location Map - Black Omen	2007.06.29
301809	3023F7	MAP	Y	(08) Location Map - Black Omen	2007.06.29
3023F8	303C26	MAP	Y	(09) Location Map - Black Omen	2007.06.29
303C27	3042C4	MAP	Y	(0A) Location Map - Black Omen (unused)	2007.06.29
3042C5	304C18	MAP	Y	(0B) Location Map - Black Omen	2007.06.29
304C19	304FE6	MAP	Y	(0C) Location Map - Black Omen - teleporters	2007.06.29
304FE7	3055F7	MAP	Y	(0D) Location Map - Black Omen	2007.06.29
3055F8	305AEA	MAP	Y	(0E) Location Map - Black Omen	2007.06.29
305AEB	305DF2	MAP	Y	(0F) Location Map - Black Omen	2007.06.29
305DF3	3060D1	MAP	Y	(10) Location Map - Black Omen	2007.06.29
3060D2	306651	MAP	Y	(11) Location Map - Black Omen - Queen Zeal	2007.06.29
306652	306DED	MAP	Y	(12) Location Map - Lavos - caves	2007.06.29
306DEE	306FEE	MAP	Y	(13) Location Map - Lavos - Giga Gaia battle	2007.06.29
306FEF	3072D0	MAP	Y	(14) Location Map - Lavos - Guardian battle	2007.06.29
3072D1	30756B	MAP	Y	(15) Location Map - Lavos - Magus battle	2007.06.29
30756C	307E0B	MAP	Y	(16) Location Map - Sunken Desert	2007.06.29
307E0C	308034	MAP	Y	(17) Location Map - Programmer's Ending - house	2007.06.29
308035	308319	MAP	Y	(18) Location Map - Programmer's Ending - jungle	2007.06.29
30831A	308519	MAP	Y	(19) Location Map - Programmer's Ending - Ocean Palace	2007.06.29
30851A	30883C	MAP	Y	(1A) Location Map - Programmer's Ending - jail	2007.06.29
30883D	308AA3	MAP	Y	(1B) Location Map - Programmer's Ending - Algetty	2007.06.29
308AA4	308C7C	MAP	Y	(1C) Location Map - Programmer's Ending - castle	2007.06.29
308C7D	308D9A	MAP	Y	(1D) Location Map - Programmer's Ending - factory	2007.06.29
308D9B	308E5E	MAP	Y	(1E) Location Map - Ending artwork (unused in USA version)	2007.06.29
308E5F	308E8F	MAP	Y	(1F) Location Map - (blank map)	2007.06.29
308E90	309011	MAP	Y	(20) Location Map - Lavos Core	2007.06.29
309012	30930A	MAP	Y	(21) Location Map - Lavos - ground	2007.06.29
30930B	30953D	MAP	Y	(22) Location Map - Lavos	2007.06.29
30953E	309815	MAP	Y	(23) Location Map - Fiona's Forest	2007.06.29
309816	309B12	MAP	Y	(24) Location Map - Fiona's Forest - dead end	2007.06.29
309B13	30A694	MAP	Y	(25) Location Map - Ozzie's Fort	2007.06.29
30A695	30BAEE	MAP	Y	(26) Location Map - Northern Ruins	2007.06.29
30BAEF	30C8EE	MAP	Y	(27) Location Map - Giant's Claw	2007.06.29
30C8EF	30D376	MAP	Y	(28) Location Map - Giant's Claw	2007.06.29
30D377	30D9F3	MAP	Y	(29) Location Map - Giant's Claw	2007.06.29
30D9F4	30E80D	MAP	Y	(2A) Location Map - Kajar	2007.06.29
30E80E	30EF76	MAP	Y	(2B) Location Map - Sunken Desert	2007.06.29
30EF77	30F10C	MAP	Y	(2C) Location Map - Black Omen - celestial gate	2007.06.29
30F10D	30F393	MAP	Y	(2D) Location Map - Blackbird - water	2007.06.29
30F394	30F5E6	MAP	Y	(2E) Location Map - Medina Square	2007.06.29
30F5E7	30FFFF	---	N	UNUSED SPACE (2585 bytes)	2008.02.13
310000	310139	MAP	Y	(2F) Location Map - Mammon Machine	2007.06.29
31013A	3102A5	MAP	Y	(30) Location Map - Zeal - destruction	2007.06.29
3102A6	31058F	MAP	Y	(31) Location Map - End of Time - Spekkio	2007.06.29
310590	310759	MAP	Y	(32) Location Map - Blackbird - scaffolding	2007.06.29
31075A	31087F	MAP	Y	(33) Location Map - Epoch - water	2007.06.29
310880	3109D9	MAP	Y	(34) Location Map - Epoch - ground	2007.06.29
3109DA	310B18	MAP	Y	(35) Location Map - Epoch - End of Time	2007.06.29
310B19	3114BF	MAP	Y	(36) Location Map - Lavos - tunnel	2007.06.29
3114C0	31163F	MAP	Y	(37) Location Map - Truce Dome	2007.06.29
311640	312928	MAP	Y	(38) Location Map - Heckran Cave	2007.06.29
312929	312C99	MAP	Y	(39) Location Map - Land Bridge	2007.06.29
312C9A	312F89	MAP	Y	(3A) Location Map - Skyway	2007.06.29
312F8A	31325A	MAP	Y	(3B) Location Map - Fiona's Shrine	2007.06.29
31325B	314951	MAP	Y	"(3C) Location Map - Truce, Medina, Porre, Choras (Present)"	2007.06.29
314952	315E2F	MAP	Y	"(3D) Location Map - Medina, Porre, Choras (Present)"	2007.06.29
315E30	3163C4	MAP	Y	(3E) Location Map - Choras (Present)	2007.06.29
3163C5	316624	MAP	Y	(3F) Location Map - Medina - portal house (Present)	2007.06.29
316625	3168D0	MAP	Y	(40) Location Map - Guardia Castle - jail catwalks	2007.06.29
3168D1	316CB4	MAP	Y	(41) Location Map - Guardia Caslte - courtroom	2007.06.29
316CB5	31790E	MAP	Y	(42) Location Map - Guardia Castle - throneroom	2007.06.29
31790F	3187C1	MAP	Y	(43) Location Map - Guardia Castle	2007.06.29
3187C2	31945B	MAP	Y	(44) Location Map - Guardia Castle	2007.06.29
31945C	319733	MAP	Y	(45) Location Map - Guardia Castle - courtroom lobby	2007.06.29
319734	319B99	MAP	Y	(46) Location Map - Guardia Castle - kitchen (Present)	2007.06.29
319B9A	319E8A	MAP	Y	(47) Location Map - Millennial Fair - telepod exhibit	2007.06.29
319E8B	31A264	MAP	Y	(48) Location Map - Guardia Castle - supervisor's office	2007.06.29
31A265	31A361	MAP	Y	(49) Location Map - Guardia Castle - jail storage room	2007.06.29
31A362	31AD05	MAP	Y	(4A) Location Map - Guardia Castle - jail cells	2007.06.29
31AD06	31B794	MAP	Y	(4B) Location Map - Guardia Castle - jail stairwells	2007.06.29
31B795	31B91A	MAP	Y	(4C) Location Map - Guardia Castle - jail walls	2007.06.29
31B91B	31CA71	MAP	Y	(4D) Location Map - Millennial Fair	2007.06.29
31CA72	31D85D	MAP	Y	(4E) Location Map - Millennial Fair - Leene Square	2007.06.29
31D85E	31DB05	MAP	Y	(4F) Location Map - Millennial Fair - Gato's exhibit	2007.06.29
31DB06	31DDC5	MAP	Y	(50) Location Map - Millennial Fair - prehistoric exhibit	2007.06.29
31DDC6	31EF20	MAP	Y	(51) Location Map - Guardia Forest	2007.06.29
31EF21	31F216	MAP	Y	(52) Location Map - Guardia Forest - dead end	2007.06.29
31F217	31F6CB	MAP	Y	(53) Location Map - Lucca's House	2007.06.29
31F6CC	31FE29	MAP	Y	(54) Location Map - Lucca's House	2007.06.29
31FE2A	31FFFF	---	N	UNUSED SPACE (470 bytes)	2007.06.29
320000	32071E	MAP	Y	(55) Location Map - End of Time	2007.06.29
32071F	320AA6	MAP	Y	(56) Location Map - Commons	2007.06.29
320AA7	320CB3	MAP	Y	(57) Location Map - Bekkler's tent	2007.06.29
320CB4	321249	MAP	Y	(58) Location Map - Forest Ruins	2007.06.29
32124A	32201D	MAP	Y	(59) Location Map - Heckran Cave	2007.06.29
32201E	3223D8	MAP	Y	(5A) Location Map - Magus Castle - exterior	2007.06.29
3223D9	323727	MAP	Y	(5B) Location Map - Magus Castle	2007.06.29
323728	323937	MAP	Y	(5C) Location Map - Magus Castle	2007.06.29
323938	323BAB	MAP	Y	(5D) Location Map - Magus Castle	2007.06.29
323BAC	3248FE	MAP	Y	(5E) Location Map - Magus Castle	2007.06.29
3248FF	324B33	MAP	Y	(5F) Location Map - Magus Castle - dungeon	2007.06.29
324B34	324F9A	MAP	Y	(60) Location Map - Magus Castle - tower 1	2007.06.29
324F9B	3253E7	MAP	Y	(61) Location Map - Magus Castle - tower 2	2007.06.29
3253E8	32570E	MAP	Y	(62) Location Map - Magus Castle - stairway	2007.06.29
32570F	326169	MAP	Y	(63) Location Map - Truce Canyon	2007.06.29
32616A	3264CA	MAP	Y	(64) Location Map - Truce Canyon - portal	2007.06.29
3264CB	327482	MAP	Y	(65) Location Map - Cathedral	2007.06.29
327483	32821C	MAP	Y	(66) Location Map - Cathedral - second section	2007.06.29
32821D	328B66	MAP	Y	(67) Location Map - Cathedral	2007.06.29
328B67	329ECE	MAP	Y	"(68) Location Map - Truce, Dorino, Porre, Choras (M. Ages)"	2007.06.29
329ECF	32A8B8	MAP	Y	"(69) Location Map - Dorino, Porre, Choras (Middle Ages)"	2007.06.29
32A8B9	32B9A3	MAP	Y	(6A) Location Map - Denadoro Mts	2007.06.29
32B9A4	32DF1A	MAP	Y	(6B) Location Map - Denadoro Mts	2007.06.29
32DF1B	32E944	MAP	Y	(6C) Location Map - Denadoro Mts	2007.06.29
32E945	32F2D3	MAP	Y	(6D) Location Map - Denadoro Mts - entrance	2007.06.29
32F2D4	32F8A9	MAP	Y	(6E) Location Map - Denadoro Mts	2007.06.29
32F8AA	32FC10	MAP	Y	(6F) Location Map - Denadoro Mts - Masamune cave	2007.06.29
32FC11	32FE63	MAP	Y	(70) Location Map - Sunken Desert - entrance	2007.06.29
32FE64	32FFFF	---	N	UNUSED SPACE (412 bytes)	2007.06.29
330000	3303C9	MAP	Y	(71) Location Map - Sun Keep	2007.06.29
3303CA	330AC2	MAP	Y	(72) Location Map - Cursed Woods	2007.06.29
330AC3	330DE6	MAP	Y	(73) Location Map - Cursed Woods - Frog's burrow	2007.06.29
330DE7	331585	MAP	Y	(74) Location Map - Magic Cave - interior	2007.06.29
331586	332CA7	MAP	Y	(75) Location Map - Arris Dome	2007.06.29
332CA8	333B76	MAP	Y	(76) Location Map - Arris Dome	2007.06.29
333B77	3340BA	MAP	Y	(77) Location Map - Arris Dome - rafters	2007.06.29
3340BB	335346	MAP	Y	"(78) Location Map - Bangor, Trann, Proto, Keeper's Domes"	2007.06.29
335347	335681	MAP	Y	(79) Location Map - Keeper's Dome - Epoch hanger	2007.06.29
335682	335AF5	MAP	Y	"(7A) Location Map - Bangor Dome, Proto Dome"	2007.06.29
335AF6	335D97	MAP	Y	(7B) Location Map - Arris Dome - Guardian battle	2007.06.29
335D98	336DB9	MAP	Y	(7C) Location Map - Factory Ruins	2007.06.29
336DBA	337CA2	MAP	Y	(7D) Location Map - Factory Ruins	2007.06.29
337CA3	33A06A	MAP	Y	"(7E) Location Map - Lab 16, Lab 32"	2007.06.29
33A06B	33A9FF	MAP	Y	(7F) Location Map - Lab 32	2007.06.29
33AA00	33B3EC	MAP	Y	(80) Location Map - Sewer Access - B1	2007.06.29
33B3ED	33B7CA	MAP	Y	(81) Location Map - Sewer Access - B2	2007.06.29
33B7CB	33D562	MAP	Y	(82) Location Map - Death Peak	2007.06.29
33D563	33DA84	MAP	Y	(83) Location Map - Death Peak	2007.06.29
33DA85	33E00D	MAP	Y	(84) Location Map - Death Peak - caves	2007.06.29
33E00E	33F0D8	MAP	Y	(85) Location Map - Geno Dome	2007.06.29
33F0D9	33FB81	MAP	Y	(86) Location Map - Geno Dome	2007.06.29
33FB82	33FC3B	MAP	Y	(87) Location Map - Geno Dome - conveyor	2007.06.29
33FC3C	33FD04	MAP	Y	(88) Location Map - Geno Dome - elevator	2007.06.29
33FD05	33FDFA	MAP	Y	(89) Location Map - Geno Dome - long corridor	2007.06.29
33FDFB	33FFFF	---	N	UNUSED SPACE (517 bytes)	2007.06.29
340000	340237	MAP	Y	(8A) Location Map - Lair Ruins	2007.06.29
340238	3403C4	MAP	Y	(8B) Location Map - Unknown map	2007.06.29
3403C5	340A37	MAP	Y	(8C) Location Map - Zenan Bridge	2007.06.29
340A38	340C93	MAP	Y	(8D) Location Map - Giant's Claw (unused)	2007.06.29
340C94	340E6C	MAP	Y	(8E) Location Map - Magic Cave - exterior	2007.06.29
340E6D	341617	MAP	Y	(8F) Location Map - Sun Palace	2007.06.29
341618	341909	MAP	Y	(90) Location Map - Death Peak - summit	2007.06.29
34190A	341B56	MAP	Y	(91) Location Map - Epoch - warping	2007.06.29
341B57	341C8C	MAP	Y	(92) Location Map - Epoch - clouds	2007.06.29
341C8D	341F3E	MAP	Y	(93) Location Map - Mystic Mtn. - portal	2007.06.29
341F3F	3423AC	MAP	Y	(94) Location Map - Mystic Mtn. - base	2007.06.29
3423AD	342D85	MAP	Y	(95) Location Map - Mystic Mtn. - gulch	2007.06.29
342D86	3443C4	MAP	Y	(96) Location Map - Reptite Lair	2007.06.29
3443C5	34542F	MAP	Y	(97) Location Map - Reptite Lair	2007.06.29
345430	3461D5	MAP	Y	(98) Location Map - Ioka Meeting Site	2007.06.29
3461D6	34671A	MAP	Y	(99) Location Map - Laruba Ruins	2007.06.29
34671B	34727E	MAP	Y	(9A) Location Map - Tyrano Lair - exterior	2007.06.29
34727F	347FA0	MAP	Y	(9B) Location Map - Tyrano Lair	2007.06.29
347FA1	349066	MAP	Y	(9C) Location Map - Tyrano Lair/Giant's Claw	2007.06.29
